ST,YEAR,POPULA,INCOME,BRANCH,NOFACIL,N_TOTLN,N_TOTRE,N_REFRM,N_RERES,N_REOTH,N_COLLAT,N_OTHLN,N_OTHLNI,N_TOTINV,N_GOVTSEC,N_OTHSEC,N_CASH,N_OTHASS,N_TOTASS,N_TOTDEP,N_DEPIBK,N_DEPGOVT,N_DEPOTHD,N_DEPOTHT,N_BORR,N_BKNOTES,N_OTHLIAB,N_CAP,N_SURP,N_TOTLIAB,N_NOBNKS,A_TOTLN,A_TOTRE,A_REFRM,A_RERES,A_REOTH,A_OTHLNI,A_TOTINV,A_GOVTSEC,A_OTHSEC,A_CASH,A_OTHASS,A_TOTASS,A_TOTDEP,A_DEPIBK,A_DEPGOVT,A_DEPOTHD,A_DEPOTHT,A_BORR,A_BKNOTES,A_OTHLIAB,A_CAP,A_SURP,A_TOTLIAB,A_NOBNKS,N_INTD,N_INTDLN,N_INTDINV,N_INTIBK,N_XCCOLL,N_FXPROF,N_INSUR,N_TRUST,N_SECPROF,N_OTHEARN,N_GRSEARN,N_SALARY,N_INTDBOR,N_INTDEP,N_INTBKD,N_INTDD,N_INTTD,N_TAX,N_OTHEXP,N_TOTEXP,N_RECCOA,N_RECLD,N_RECSEC,N_CHGLN,N_CHGSEC,N_CHGFIX,N_CHGTRU,N_OTHLOSS,N_CHGFX,N_CHGTOT,N_DIVID,N_FAIL,C_FAIL,N_FAILASS,C_FAILASS,A_DEBITS,POPPER_NATBANK,POPPER_BANK
NH,1896,397189,NA,NA,NA,10683,106,NA,NA,NA,3099,7478,NA,7256,4666,2590,3524,651,22114,10667,1735,182,8657,93,248,3492,10,5830,1867,22114,50,41122,19656,NA,NA,NA,13148,34367,15235,19132,5057,4054,84600,66021,1778,182,9391,54670,249,3492,288,6420,8130,84600,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058,NA,NA,NA,NA,NA,NA,NA,NA,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,382,NA,NA,NA,NA,NA,7943.78,3484.114035
NJ,1896,1694111,NA,NA,NA,51549,492,NA,NA,NA,13169,37888,NA,15371,7666,7705,18609,3910,89439,57410,4849,275,49873,2413,689,5104,9,14445,11782,89439,102,91749,23772,NA,NA,NA,45194,40857,24017,16840,25180,7299,165085,120976,5185,275,63587,51929,2120,5104,377,18383,18125,165085,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3858,NA,NA,NA,NA,NA,NA,NA,NA,1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,1397,NA,NA,NA,NA,NA,16608.93137,9965.358824
NM,1896,180463,NA,NA,NA,1543,43,NA,NA,NA,491,1009,NA,762,547,215,917,223,3445,2351,208,167,1736,240,36,271,0,600,187,3445,7,1862,106,NA,NA,NA,1205,763,547,216,1133,245,4003,2687,209,167,2020,291,36,271,0,800,209,4003,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,59,NA,NA,NA,NA,NA,25780.42857,13881.76923
NV,1896,44276,NA,NA,NA,201,2,NA,NA,NA,47,152,NA,22,22,0,23,40,286,146,0,0,40,106,30,18,0,82,10,286,1,1570,303,NA,NA,NA,726,178,178,0,338,394,2480,1453,0,0,1161,292,30,18,0,682,297,2480,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,12,NA,NA,NA,NA,NA,44276,3689.666667
NY,1896,6733384,NA,NA,NA,450272,783,NA,NA,NA,195085,254404,NA,97643,48931,48712,240393,23572,811880,611410,200373,1883,405219,3935,1641,31011,357,85796,81665,811880,330,1252811,308032,NA,NA,NA,423751,646196,526143,120053,448133,80984,2428124,1946755,275327,1883,888417,781128,4310,31011,12417   1,77396,256235,2428124,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27292,NA,NA,NA,NA,NA,NA,NA,NA,12471,NA,NA,NA,NA,NA,NA,NA,NA,NA,6139,72700,NA,NA,NA,NA,NA,20404.19394,7407.463146
OH,1896,3956205,NA,NA,NA,121050,1729,NA,NA,NA,29139,90182,NA,31415,25959,5456,39212,5408,197085,114185,15401,1429,93204,4151,2660,16074,1684,45578,16904,197085,249,207764,36994,NA,NA,NA,116702,50859,33277,17582,64295,10300,333218,223115,16619,1429,129299,75768,3214,16074,1997,63568,25250,333218,644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8560,NA,NA,NA,NA,NA,NA,NA,NA,3861,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191,3035,NA,NA,NA,NA,NA,15888.37349,6143.175466
OK,1896,505586,NA,NA,NA,1134,23,NA,NA,NA,302,809,NA,274,204,70,683,108,2199,1132,26,0,827,279,7,160,0,710,190,2199,13,2793,171,NA,NA,NA,1775,391,295,96,1428,401,5013,2869,242,0,2313,314,7,160,35,1564,378,5013,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,30,NA,NA,NA,NA,NA,38891.23077,6399.822785
OR,1896,372149,NA,NA,NA,6843,195,NA,NA,NA,2268,4380,NA,3939,2342,1597,2969,671,14422,8810,1059,357,7176,218,120,946,3,3170,1373,14422,33,10154,562,NA,NA,NA,7072,4482,2588,1894,3645,1259,19540,11809,1059,357,9167,1226,120,946,95,5000,1570,19540,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910,NA,NA,NA,NA,NA,NA,NA,NA,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,221,NA,NA,NA,NA,NA,11277.24242,4771.141026
PA,1896,5861702,NA,NA,NA,247394,1600,NA,NA,NA,74597,171197,NA,70132,38358,31774,95309,18083,430918,274494,36423,706,224283,13082,1815,27472,54,74608,52475,430918,419,444077,68630,NA,NA,NA,220166,171444,74349,97095,140981,41353,797855,534830,39364,706,333470,161290,3968,27472,11468   1,19720,100397,797855,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17936,NA,NA,NA,NA,NA,NA,NA,NA,6754,NA,NA,NA,NA,NA,NA,NA,NA,NA,3501,5485,NA,NA,NA,NA,NA,13989.74224,7743.331572
RI,1896,393176,NA,NA,NA,35821,101,NA,NA,NA,9069,26651,NA,11805,8813,2992,7296,1546,56468,23398,3235,98,19812,253,175,7034,97,19337,6427,56468,57,83262,29153,NA,NA,NA,38046,52362,26020,26342,12338,5854,153816,112167,3507,98,30754,77808,175,7034,158,22658,11624,153816,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2279,NA,NA,NA,NA,NA,NA,NA,NA,571,NA,NA,NA,NA,NA,NA,NA,NA,NA,472,1381,NA,NA,NA,NA,NA,6897.824561,3971.474747
